"pers_id","cntry","NUTS1","NUTS2","NUTS3","gender","age","educ","inc_dec","migbck","rur","rur_cont","plid","urid","rurid","lr","immi","resbio","res","thermo.in","thermo.out","int.in","open.in","hon.in","self.in","hypo.in","int.out","open.out","hon.out","self.out","hypo.out","eco","rep1","rep2","cult1","cult2","AP_Wag","galtan19","galtan23","family23","reg_unemp","pop_delta","popdens_n3","EQI"
4182,"IT","ITG","ITG2","ITG2G","female",54,"Low",4,"No","urban","Rather urban",8,6,6,4,5,"A town or small city","A town or small city",51,52,3,3,3,4,4,3,3,4,2,3,2,2,2,2,1,16.6745314776758,3.73684215545654,2.85714,"no family",10.1,-5.9,NA,-0.225
4183,"IT","ITH","ITH3","ITH36","female",60,"Low",7,"No","urban","Very urban",8,8,5,4,6,"A town or small city","A town or small city",43,49,3,2,3,4,4,3,2,4,3,2,2,3,2,3,3,6.39452891149927,3.73684215545654,2.85714,"no family",4.2,0.4,443.9,-0.403
4184,"IT","ITF","ITF2","ITF21","male",37,"High",2,"No","rural","Rather rural",1,8,2,3,7,"The suburbs or outskirts of a big city","A town or small city",80,53,3,2,4,4,2,4,5,3,4,3,2,4,4,5,2,24.9681797494331,3.73684215545654,2.85714,"no family",9.6,-5.2,53.6,-1.938
4185,"IT","ITF","ITF3","ITF33","male",55,"Low",2,"No","urban","Very urban",10,10,4,5,0,"A big city","A big city",80,50,4,5,3,3,3,4,2,4,4,3,2,2,2,4,4,28.4429253066558,3.73684215545654,2.85714,"no family",17.4,-2.6,2564.4,-1.215
4186,"IT","ITF","ITF5","ITF51","male",46,"Low",9,"Yes","rural","Very rural",7,5,8,2,10,"A country village","A country village",83,76,4,3,4,2,2,4,4,3,3,2,3,4,4,2,3,33.8184860690126,3.73684215545654,2.85714,"no family",7.5,-6.7,54.2,-1.079
4187,"IT","ITG","ITG1","ITG17","female",58,"Low",NA,"No","rural","Rather rural",10,6,10,5,7,"A town or small city","A country village",98,60,4,4,4,2,2,5,5,3,3,4,3,5,5,3,5,30.2656571050423,3.73684215545654,2.85714,"no family",15.8,-4,301.2,-2.059
4188,"IT","ITF","ITF3","ITF33","male",64,"Low",10,"No","rural","Rather rural",10,10,10,6,6,"A town or small city","A town or small city",60,61,5,5,5,1,1,5,5,5,1,1,5,5,5,5,5,15.1776150959233,3.73684215545654,2.85714,"no family",17.4,-2.6,2564.4,-1.215
4189,"IT","ITF","ITF4","ITF43","male",48,"Low",10,"No","urban","Rather urban",10,10,6,5,5,"A big city","A big city",51,50,4,4,4,1,1,4,4,4,1,1,4,4,4,4,4,9.96995486449161,3.73684215545654,2.85714,"no family",11.6,-3.9,230.3,-1.266
4190,"IT","ITF","ITF4","ITF47","female",51,"Low",1,"No","rural","Rather rural",1,9,2,1,3,"A big city","A country village",20,60,3,2,2,5,5,3,5,3,3,3,3,4,5,3,3,23.7991596490296,3.73684215545654,2.85714,"no family",11.6,-3.9,318.5,-1.266
4191,"IT","ITG","ITG1","ITG14","female",46,"Low",1,"No","urban","Rather urban",0,5,6,5,6,"A town or small city","A town or small city",49,57,3,3,3,3,3,3,3,4,3,3,3,2,2,2,2,17.7090372409118,3.73684215545654,2.85714,"no family",15.8,-4,138.2,-2.059
4192,"IT","ITF","ITF4","ITF47","female",44,"Low",NA,"No","urban","Very urban",9,7,6,3,10,"A big city","A big city",68,68,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,17.4702604445383,3.73684215545654,2.85714,"no family",11.6,-3.9,318.5,-1.266
4193,"IT","ITF","ITF3","ITF33","female",29,"High",NA,"No","urban","Rather urban",6,8,6,5,5,"A town or small city","A town or small city",58,63,3,4,3,4,4,4,3,4,3,3,3,3,3,3,3,2.13541565040626,3.73684215545654,2.85714,"no family",17.4,-2.6,2564.4,-1.215
4194,"IT","ITF","ITF6","ITF65","male",46,"Low",9,"No","urban","Rather urban",5,8,7,2,0,"The suburbs or outskirts of a big city","The suburbs or outskirts of a big city",47,59,3,4,3,4,3,3,3,4,4,3,2,3,3,3,3,15.8015821992609,3.73684215545654,2.85714,"no family",15.9,-4.8,164.4,-1.278
4195,"IT","ITG","ITG1","ITG12","female",70,"Low",NA,"No","urban","Very urban",10,8,10,5,8,"A big city","A big city",54,63,3,4,3,3,3,4,4,4,2,2,3,3,3,3,3,18.8148877222268,3.73684215545654,2.85714,"no family",15.8,-4,244,-2.059
4196,"IT","ITF","ITF3","ITF33","male",65,"Low",4,"No","urban","Very urban",10,7,3,0,8,"A big city","A big city",47,53,3,4,2,4,3,4,1,5,3,2,1,3,1,4,4,34.079906103157,3.73684215545654,2.85714,"no family",17.4,-2.6,2564.4,-1.215
4197,"IT","ITF","ITF5","ITF51","male",67,"Low",4,"No","urban","Rather urban",10,6,5,1,6,"A country village","A country village",74,69,3,4,3,3,3,3,2,3,3,3,2,2,3,3,2,30.0507903390244,3.73684215545654,2.85714,"no family",7.5,-6.7,54.2,-1.079
4198,"IT","ITC","ITC1","ITC11","female",34,"Low",2,"No","urban","Very urban",8,5,5,5,0,"A big city","A big city",8,64,3,4,2,5,5,3,2,5,2,2,3,3,3,3,3,29.7381909335454,3.73684215545654,2.85714,"no family",6.2,-1.2,328,-0.28
4199,"IT","ITF","ITF6","ITF63","male",57,"Low",5,"No","urban","Very urban",10,10,10,2,5,"A town or small city","A town or small city",52,90,3,4,3,4,4,4,4,4,3,3,3,2,2,2,4,26.2809817168233,3.73684215545654,2.85714,"no family",15.9,-4.8,143.8,-1.278
4200,"IT","ITF","ITF4","ITF45","male",41,"Low",3,"Yes","urban","Rather urban",5,5,5,2,5,"A town or small city","A town or small city",50,50,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,20,3.73684215545654,2.85714,"no family",11.6,-3.9,279.9,-1.266
4201,"IT","ITG","ITG1","ITG12","male",35,"Low",7,"No","urban","Rather urban",6,9,3,4,5,"A big city","The suburbs or outskirts of a big city",61,41,2,4,3,3,3,2,1,4,3,3,2,2,1,4,2,12.5463141997959,3.73684215545654,2.85714,"no family",15.8,-4,244,-2.059
4202,"IT","ITH","ITH3","ITH34","male",47,"Low",NA,"No","urban","Rather urban",3,6,6,4,5,"A town or small city","A town or small city",71,70,3,4,3,3,4,3,4,4,3,3,3,3,3,2,2,15.3261214924064,3.73684215545654,2.85714,"no family",4.2,0.4,358.1,-0.403
4203,"IT","ITC","ITC1","ITC11","female",42,"Low",3,"No","urban","Rather urban",10,8,8,5,3,"A town or small city","A town or small city",55,55,3,4,3,3,3,3,3,4,3,3,2,3,3,4,2,24.3137820998708,3.73684215545654,2.85714,"no family",6.2,-1.2,328,-0.28
4204,"IT","ITI","ITI1","ITI13","female",63,"Low",9,"No","rural","Rather rural",10,1,10,0,0,"A country village","A country village",100,6,4,4,4,1,1,4,4,4,4,4,1,4,4,4,4,29.9225667348241,3.73684215545654,2.85714,"no family",5.3,-0.3,304.4,-0.514
4205,"IT","ITF","ITF4","ITF48","female",45,"Low",10,"No","urban","Very urban",8,8,6,4,6,"A town or small city","A town or small city",50,50,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,22.9172424170099,3.73684215545654,2.85714,"no family",11.6,-3.9,256.8,-1.266
4206,"IT","ITF","ITF3","ITF33","male",45,"Low",9,"No","urban","Very urban",10,10,6,3,0,"A town or small city","A town or small city",26,84,3,4,2,5,5,3,2,5,3,3,3,1,1,4,4,28.5,3.73684215545654,2.85714,"no family",17.4,-2.6,2564.4,-1.215
4207,"IT","ITG","ITG1","ITG19","female",18,"High",NA,"No","urban","Rather urban",10,7,7,4,5,"A town or small city","A town or small city",75,75,3,3,2,4,4,4,3,3,2,3,2,3,2,2,2,32.385336187849,3.73684215545654,2.85714,"no family",15.8,-4,184.8,-2.059
4208,"IT","ITI","ITI4","ITI45","male",65,"Low",2,"No","rural","Rather rural",7,6,7,1,4,"A country village","A country village",61,50,4,3,4,3,3,3,3,3,4,4,4,4,4,4,4,22.8131541002116,3.73684215545654,2.85714,"no family",7.2,1,146.5,-1.068
4209,"IT","ITF","ITF3","ITF35","female",60,"High",10,"No","urban","Rather urban",8,7,8,3,5,"A town or small city","A town or small city",61,89,4,4,2,4,4,4,4,5,1,1,2,2,2,2,2,30.0825530831411,3.73684215545654,2.85714,"no family",17.4,-2.6,216.9,-1.215
4210,"IT","ITI","ITI4","ITI41","female",68,"Low",2,"Yes","urban","Rather urban",10,1,10,0,10,"A big city","A town or small city",95,100,4,3,4,2,2,4,4,4,2,2,2,4,4,4,4,36.0804656289245,3.73684215545654,2.85714,"no family",7.2,1,88.9,-1.068
4211,"IT","ITF","ITF3","ITF33","male",64,"Low",10,"No","urban","Rather urban",10,6,9,3,5,"A farm or home in the countryside","A town or small city",66,86,4,4,3,4,4,4,3,5,2,2,2,4,4,4,2,30.7831122533119,3.73684215545654,2.85714,"no family",17.4,-2.6,2564.4,-1.215
4212,"IT","ITF","ITF6","ITF65","male",36,"Low",4,"No","urban","Rather urban",10,6,9,2,1,"The suburbs or outskirts of a big city","The suburbs or outskirts of a big city",31,90,4,4,2,4,5,4,3,4,3,2,3,1,2,2,4,28.3619463365969,3.73684215545654,2.85714,"no family",15.9,-4.8,164.4,-1.278
4213,"IT","ITG","ITG1","ITG17","male",39,"Low",8,"Yes","rural","Rather rural",4,4,9,6,5,"The suburbs or outskirts of a big city","A country village",72,70,5,3,5,2,2,5,4,3,4,5,4,4,4,5,2,14.2228689089086,3.73684215545654,2.85714,"no family",15.8,-4,301.2,-2.059
4214,"IT","ITI","ITI1","ITI13","male",49,"Low",8,"No","rural","Rather rural",3,6,7,4,5,"The suburbs or outskirts of a big city","A country village",70,70,3,2,3,4,3,3,4,3,4,4,3,4,4,3,3,18.3163861064349,3.73684215545654,2.85714,"no family",5.3,-0.3,304.4,-0.514
4215,"IT","ITF","ITF3","ITF34","female",27,"Low",2,"No","urban","Rather urban",9,7,5,2,5,"A town or small city","A town or small city",53,52,3,3,3,4,4,3,2,3,2,2,1,1,1,3,1,30.9360630979444,3.73684215545654,2.85714,"no family",17.4,-2.6,145.3,-1.215
4216,"IT","ITC","ITC4","ITC41","male",48,"Low",7,"No","urban","Rather urban",8,8,4,5,4,"The suburbs or outskirts of a big city","The suburbs or outskirts of a big city",43,52,3,4,2,4,3,3,3,4,2,3,3,3,3,3,3,29.5533416046308,3.73684215545654,2.85714,"no family",4,3.4,813.3,-0.225
4217,"IT","ITH","ITH5","ITH59","male",65,"Low",8,"No","urban","Very urban",10,6,7,0,5,"A farm or home in the countryside","A town or small city",55,60,3,3,3,4,3,3,3,4,2,2,1,2,2,2,1,10.9658560997307,3.73684215545654,2.85714,"no family",5,2.8,390.8,-1.102
4218,"IT","ITF","ITF3","ITF33","male",24,"Low",4,"No","urban","Very urban",5,7,8,6,4,"The suburbs or outskirts of a big city","A town or small city",58,52,3,4,2,5,4,3,2,2,3,3,2,2,3,3,5,19.6580772203184,3.73684215545654,2.85714,"no family",17.4,-2.6,2564.4,-1.215
4219,"IT","ITC","ITC4","ITC4D","male",80,"Low",8,"No","urban","Rather urban",10,4,7,5,8,"A town or small city","A town or small city",63,63,4,4,3,3,3,4,3,3,3,3,3,2,2,3,4,10.1567711404757,NA,4.28571,"liberal",4,3.4,2153.8,-0.225
4220,"IT","ITC","ITC4","ITC4C","female",77,"Low",4,"No","urban","Rather urban",10,5,8,2,7,"A country village","The suburbs or outskirts of a big city",89,90,1,2,3,2,2,3,3,3,3,3,2,3,2,2,2,18.044666802133,NA,4.28571,"liberal",4,3.4,2085.6,-0.225
4221,"IT","ITI","ITI3","ITI35","male",37,"Low",8,"No","rural","Rather rural",10,3,10,5,7,"A town or small city","A town or small city",80,30,4,5,5,2,2,4,2,3,4,4,4,4,5,3,4,20.1544039852336,NA,4.28571,"liberal",5.2,-1.9,198.1,-0.152
4222,"IT","ITC","ITC4","ITC4C","female",67,"Low",NA,"No","urban","Rather urban",9,7,7,5,3,"A town or small city","A town or small city",76,71,3,4,3,3,3,4,4,4,3,3,3,3,3,2,4,17.0305607658703,NA,4.28571,"liberal",4,3.4,2085.6,-0.225
4223,"IT","ITI","ITI1","ITI18","male",60,"Low",8,"No","urban","Very urban",8,8,6,3,1,"A big city","A big city",69,75,3,4,3,3,4,3,3,3,2,2,4,4,2,4,3,17.4539393834171,NA,4.28571,"liberal",5.3,-0.3,105.1,-0.514
4224,"IT","ITI","ITI4","ITI43","male",41,"Low",8,"No","urban","Very urban",0,9,9,4,10,"A country village","A big city",44,71,3,1,3,5,4,3,4,5,1,1,3,1,1,1,5,29.7605443498603,NA,4.28571,"liberal",7.2,1,803.5,-1.068
4225,"IT","ITF","ITF3","ITF35","male",68,"Low",8,"No","urban","Rather urban",10,5,5,5,7,"The suburbs or outskirts of a big city","A town or small city",13,9,3,2,2,4,4,3,3,3,3,3,3,3,3,3,3,17.3251262621662,NA,4.28571,"liberal",17.4,-2.6,216.9,-1.215
4226,"IT","ITC","ITC4","ITC48","female",57,"Low",NA,"No","rural","Rather rural",7,3,10,5,6,"A country village","A country village",77,59,3,4,4,1,1,3,3,3,3,3,1,1,1,1,1,22.1079171339138,NA,4.28571,"liberal",4,3.4,184.5,-0.225
4227,"IT","ITC","ITC4","ITC47","male",27,"High",9,"No","rural","Rather rural",3,9,3,5,6,"A country village","A country village",3,69,2,3,3,3,3,4,4,3,3,3,2,4,4,3,2,24.7256951368409,NA,4.28571,"liberal",4,3.4,277,-0.225
4228,"IT","ITI","ITI1","ITI1A","male",61,"Low",4,"No","urban","Very urban",10,8,6,5,5,"A town or small city","A town or small city",48,57,3,4,3,4,4,3,3,4,2,2,2,2,2,2,2,19.3620763349389,NA,4.28571,"liberal",5.3,-0.3,49.3,-0.514
4229,"IT","ITC","ITC4","ITC4C","male",80,"Low",9,"No","urban","Very urban",10,8,10,5,2,"A farm or home in the countryside","The suburbs or outskirts of a big city",50,90,2,4,3,5,4,4,5,4,2,2,2,1,2,1,1,25.313237643573,NA,4.28571,"liberal",4,3.4,2085.6,-0.225
4230,"IT","ITI","ITI1","ITI1A","female",52,"Low",10,"No","rural","Very rural",10,9,9,4,8,"A country village","A farm or home in the countryside",80,82,5,3,4,3,3,4,4,3,3,3,3,3,3,3,3,21.5740584962589,NA,4.28571,"liberal",5.3,-0.3,49.3,-0.514
4231,"IT","ITC","ITC1","ITC11","male",22,"Low",5,"No","rural","Very rural",5,8,8,5,6,"A farm or home in the countryside","A farm or home in the countryside",96,16,3,1,5,2,3,5,5,2,5,4,2,2,2,4,2,40.1920390127199,NA,4.28571,"liberal",6.2,-1.2,328,-0.28
4232,"IT","ITC","ITC4","ITC49","male",68,"Low",NA,"No","rural","Rather rural",7,7,7,2,7,"A country village","A country village",50,50,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,27.9778483804599,NA,4.28571,"liberal",4,3.4,296.8,-0.225
4233,"IT","ITG","ITG1","ITG12","male",29,"High",2,"No","urban","Rather urban",9,10,6,6,7,"A big city","The suburbs or outskirts of a big city",66,36,4,5,4,3,3,2,2,3,3,3,3,3,3,3,3,13.5735036007657,NA,4.28571,"liberal",15.8,-4,244,-2.059
4234,"IT","ITG","ITG1","ITG12","female",23,"Low",2,"No","urban","Rather urban",10,2,9,3,10,"The suburbs or outskirts of a big city","The suburbs or outskirts of a big city",43,63,3,2,2,4,3,3,3,3,3,3,3,3,3,2,3,24.1072603171742,NA,4.28571,"liberal",15.8,-4,244,-2.059
4235,"IT","ITC","ITC1","ITC11","female",66,"Low",4,"No","urban","Very urban",6,6,6,4,6,"The suburbs or outskirts of a big city","The suburbs or outskirts of a big city",50,50,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,22.8700677742765,NA,4.28571,"liberal",6.2,-1.2,328,-0.28
4236,"IT","ITC","ITC1","ITC18","female",68,"Low",7,"No","urban","Rather urban",0,2,10,1,5,"A town or small city","A town or small city",43,41,3,3,2,4,4,3,3,4,4,4,2,2,2,2,2,0.9,NA,4.28571,"liberal",6.2,-1.2,117,-0.28
4237,"IT","ITC","ITC4","ITC4C","female",67,"Low",7,"No","urban","Rather urban",7,2,8,5,5,"A country village","A country village",38,71,3,4,3,4,4,4,3,4,3,3,3,2,2,2,1,21.9729379009726,NA,4.28571,"liberal",4,3.4,2085.6,-0.225
4238,"IT","ITC","ITC4","ITC48","female",60,"Low",9,"No","urban","Rather urban",10,7,6,5,10,"A town or small city","A town or small city",76,41,4,4,3,3,3,4,3,4,2,3,4,4,3,4,3,11.2698713391059,NA,4.28571,"liberal",4,3.4,184.5,-0.225
4239,"IT","ITC","ITC4","ITC4D","male",57,"Low",2,"No","urban","Very urban",5,8,3,6,7,"A big city","The suburbs or outskirts of a big city",60,60,3,4,3,3,3,3,3,3,3,3,3,4,4,3,4,21.6658717802908,NA,4.28571,"liberal",4,3.4,2153.8,-0.225
4240,"IT","ITI","ITI1","ITI18","male",60,"Low",8,"No","urban","Very urban",8,4,5,4,2,"A big city","A big city",67,55,3,4,3,3,3,3,3,3,3,3,4,4,4,4,4,20.3115730557729,NA,4.28571,"liberal",5.3,-0.3,105.1,-0.514
4241,"IT","ITC","ITC4","ITC41","male",65,"Low",3,"No","rural","Very rural",10,3,10,5,5,"A country village","A country village",90,50,4,4,5,2,1,4,4,3,4,3,4,5,5,3,4,19.6267674363355,NA,4.28571,"liberal",4,3.4,813.3,-0.225
4242,"IT","ITF","ITF3","ITF35","female",88,"Low",10,"No","urban","Rather urban",10,6,6,5,6,"A town or small city","A town or small city",51,53,4,4,2,4,4,3,3,3,2,3,3,3,3,3,3,31.1775560299392,NA,4.28571,"liberal",17.4,-2.6,216.9,-1.215
4243,"IT","ITH","ITH3","ITH36","male",29,"High",7,"No","rural","Rather rural",1,2,7,4,7,"A farm or home in the countryside","A country village",75,45,3,2,2,3,4,3,3,2,2,3,4,2,3,4,2,27.0571617136757,NA,4.28571,"liberal",4.2,0.4,443.9,-0.403
4244,"IT","ITC","ITC3","ITC33","male",34,"Low",5,"No","urban","Rather urban",1,7,6,5,10,"A big city","The suburbs or outskirts of a big city",36,65,4,3,3,4,3,2,2,3,2,4,2,2,2,3,5,31.6267292017369,NA,4.28571,"liberal",6.1,-1.1,450.5,0.081
4245,"CZ","CZ0","CZ03","CZ031","female",58,"Low",4,"No","urban","Rather urban",9,8,8,5,5,"A town or small city","A town or small city",51,69,3,2,3,3,4,3,3,4,3,2,4,3,3,2,3,17.8138522878498,4.92307710647583,4.55556,"socialist",1.9,33.9,67,-0.188
4246,"CZ","CZ0","CZ07","CZ071","male",41,"Low",10,"No","urban","Rather urban",10,7,8,6,3,"A town or small city","A town or small city",50,60,3,3,3,3,3,4,3,3,3,3,3,3,3,2,2,15.8113883008419,4.92307710647583,4.55556,"socialist",2.5,14.1,121.1,-0.257
4247,"CZ","CZ0","CZ08","CZ080","male",73,"High",5,"No","urban","Very urban",8,8,8,5,4,"A town or small city","A town or small city",79,65,4,4,3,4,3,4,4,3,3,3,4,4,3,2,3,23.6455304679576,4.92307710647583,4.55556,"socialist",3.9,9.9,225.2,-0.179
4248,"CZ","CZ0","CZ06","CZ063","male",18,"Low",10,"No","urban","Very urban",8,8,8,5,3,"A town or small city","A town or small city",67,79,4,4,2,4,4,3,4,4,2,4,2,4,2,4,2,28.2414632573027,4.92307710647583,4.55556,"socialist",2.2,25.4,76.3,-0.092
4249,"CZ","CZ0","CZ07","CZ072","male",29,"Low",3,"No","rural","Very rural",5,8,7,0,0,"A country village","A country village",92,24,3,3,4,5,1,5,3,5,1,1,2,3,1,2,2,42.6990617759127,4.92307710647583,4.55556,"socialist",2.5,14.1,148.7,-0.257
4250,"CZ","CZ0","CZ06","CZ063","male",25,"High",7,"No","rural","Rather rural",7,5,9,4,1,"A country village","A country village",80,20,4,4,4,2,2,3,2,1,5,5,4,4,5,5,5,27.8926513619627,4.92307710647583,4.55556,"socialist",2.2,25.4,76.3,-0.092
4251,"CZ","CZ0","CZ05","CZ052","female",55,"Low",2,"No","urban","Rather urban",0,4,4,2,5,"A town or small city","A town or small city",41,59,3,3,5,1,1,3,2,2,3,3,1,1,1,1,1,29.9629400723256,4.92307710647583,4.55556,"socialist",2.8,25.5,117.7,-0.1
4252,"CZ","CZ0","CZ06","CZ064","male",69,"High",1,"No","rural","Rather rural",8,6,9,4,5,"A town or small city","A town or small city",80,65,3,2,4,2,1,3,4,2,3,4,3,2,4,4,4,19.3160842592672,4.92307710647583,4.55556,"socialist",2.2,25.4,169.7,-0.092
4253,"CZ","CZ0","CZ06","CZ064","male",52,"Low",8,"No","urban","Rather urban",5,6,9,4,4,"A town or small city","A town or small city",41,79,4,4,2,4,4,3,2,4,2,3,3,3,1,1,2,22.5015774481329,4.92307710647583,4.55556,"socialist",2.2,25.4,169.7,-0.092
4254,"CZ","CZ0","CZ03","CZ032","male",68,"High",5,"No","urban","Very urban",10,9,9,3,4,"A big city","A big city",79,79,3,4,2,4,4,3,3,4,2,2,3,2,2,2,2,31.3124437852185,4.92307710647583,4.55556,"socialist",1.9,33.9,78.4,-0.188
4255,"CZ","CZ0","CZ07","CZ072","female",58,"Low",NA,"No","urban","Rather urban",10,6,9,5,4,"A country village","A town or small city",50,60,3,4,2,4,4,3,2,4,2,2,3,2,2,3,2,23.2941469891176,4.92307710647583,4.55556,"socialist",2.5,14.1,148.7,-0.257
4256,"CZ","CZ0","CZ03","CZ031","male",63,"Low",8,"No","urban","Rather urban",7,5,5,4,5,"A town or small city","A town or small city",50,50,3,3,2,4,4,3,2,3,3,3,2,2,2,3,2,14.9129159364758,4.92307710647583,4.55556,"socialist",1.9,33.9,67,-0.188
4257,"CZ","CZ0","CZ03","CZ032","female",62,"Low",8,"No","urban","Rather urban",10,8,5,4,1,"A country village","A town or small city",59,59,3,4,2,3,4,3,2,2,3,3,3,2,2,2,4,31.1261868235227,4.92307710647583,4.55556,"socialist",1.9,33.9,78.4,-0.188
4258,"CZ","CZ0","CZ03","CZ031","female",78,"Low",NA,"No","urban","Very urban",10,5,5,5,0,"A town or small city","A town or small city",51,59,4,4,3,5,5,3,3,4,3,3,3,1,1,1,3,20.4069704866853,4.92307710647583,4.55556,"socialist",1.9,33.9,67,-0.188
4259,"CZ","CZ0","CZ03","CZ031","female",69,"Low",5,"No","rural","Rather rural",7,6,4,1,5,"A country village","A country village",70,80,3,3,2,3,2,3,4,3,3,2,2,4,4,3,3,22.6077666104176,4.92307710647583,4.55556,"socialist",1.9,33.9,67,-0.188
4260,"CZ","CZ0","CZ06","CZ064","male",75,"Low",6,"No","urban","Rather urban",9,9,4,7,8,"A country village","A town or small city",80,30,5,5,4,3,3,4,4,3,4,4,3,4,3,4,4,27.450966386551,4.92307710647583,4.55556,"socialist",2.2,25.4,169.7,-0.092
4261,"CZ","CZ0","CZ01","CZ010","male",41,"High",9,"Yes","urban","Very urban",9,9,9,3,3,"A town or small city","A big city",41,76,4,5,3,2,3,4,3,5,5,2,3,4,3,4,4,19.5681777446678,4.92307710647583,4.55556,"socialist",2.1,62.2,2741.6,0.029
4262,"CZ","CZ0","CZ04","CZ041","female",71,"Low",5,"No","urban","Rather urban",10,8,5,2,4,"A town or small city","A town or small city",60,41,3,4,3,3,3,3,3,3,4,4,2,3,2,4,3,26.2043253427114,4.92307710647583,4.55556,"socialist",4.1,21.8,90.7,-0.67
4263,"CZ","CZ0","CZ05","CZ053","male",66,"Low",1,"Yes","urban","Rather urban",9,7,4,5,5,"A town or small city","The suburbs or outskirts of a big city",70,80,3,3,2,4,4,3,3,3,2,3,1,3,1,3,1,16.2419970796637,4.92307710647583,4.55556,"socialist",2.8,25.5,117.4,-0.1
4264,"CZ","CZ0","CZ06","CZ063","female",60,"Low",6,"No","urban","Very urban",10,7,8,7,2,"A town or small city","A town or small city",80,79,4,4,3,3,3,4,4,3,3,3,3,3,3,3,3,8.19364402870517,4.92307710647583,4.55556,"socialist",2.2,25.4,76.3,-0.092
4265,"CZ","CZ0","CZ01","CZ010","male",79,"Low",5,"No","urban","Very urban",10,10,10,5,5,"A big city","A big city",73,100,4,5,2,4,4,4,4,4,1,2,2,1,1,2,4,29.9806521972561,4.92307710647583,4.55556,"socialist",2.1,62.2,2741.6,0.029
4266,"CZ","CZ0","CZ02","CZ020","male",50,"Low",9,"No","urban","Rather urban",8,6,5,5,3,"A town or small city","A town or small city",60,70,3,3,2,4,3,3,2,4,2,2,2,1,2,2,1,16.3102633748822,4.92307710647583,4.55556,"socialist",1.7,37.2,129.8,-0.043
4267,"CZ","CZ0","CZ02","CZ020","female",53,"Low",8,"No","urban","Rather urban",10,1,10,10,0,"A country village","A town or small city",0,100,3,2,5,5,5,5,5,5,1,1,3,3,1,1,1,32.6205267497645,4.92307710647583,4.55556,"socialist",1.7,37.2,129.8,-0.043
4268,"CZ","CZ0","CZ02","CZ020","male",18,"Low",5,"No","urban","Rather urban",8,10,7,6,8,"A town or small city","A town or small city",73,54,3,2,1,3,1,2,2,3,4,4,3,3,3,4,2,12.2756408396748,4.92307710647583,4.55556,"socialist",1.7,37.2,129.8,-0.043
4269,"CZ","CZ0","CZ04","CZ042","female",22,"Low",7,"No","urban","Very urban",7,5,6,3,7,"A country village","The suburbs or outskirts of a big city",40,79,3,4,2,4,3,3,2,4,2,3,2,2,2,3,4,8.79393730551528,4.92307710647583,4.55556,"socialist",4.1,21.8,156.5,-0.67
4270,"CZ","CZ0","CZ07","CZ071","male",41,"Low",10,"No","urban","Rather urban",10,8,10,6,3,"A town or small city","A town or small city",50,60,4,4,3,4,4,4,3,4,3,3,3,3,3,3,3,19.436506316151,4.92307710647583,4.55556,"socialist",2.5,14.1,121.1,-0.257
4271,"CZ","CZ0","CZ08","CZ080","male",54,"Low",3,"No","urban","Rather urban",10,7,10,5,3,"A big city","A town or small city",39,92,4,3,2,4,4,4,5,4,2,2,3,4,2,3,3,27.682503276516,4.92307710647583,4.55556,"socialist",3.9,9.9,225.2,-0.179
