ResponseId,b1_pid3,b1_pid3_t,b1_pid7,benefits_wrong_deny,benefits_wrong_receive,benefits_wrong_apply,assign_abstract_fraud_orde,abstract_wrong_count,abstract_wrong_not_count,abstract_wrong_not_vote,abstract_frequency_count,abstract_frequency_not_cou,abstract_frequency_not_vot,assign_vignette,assign_vignette_support,assign_vignette_wording,wording_wrong_serious,vignette_uncounted,vignette_forgone,vignette_fraudulent,elections_mistake,fraud_democrat_loses,fraud_republican_loses,ballot_security,vote_secrecy,assign_vote_accuracy_order,mail_in_vote_accuracy,in_person_vote_accuracy,weight,Party,vignette_error,vignette_support,vignette_wording,vignette_dv,worse_mistake,vignette_interaction,own_party,error_hurt
2230,1,__NA__,2,7,7,7,1,7,7,7,50,40,20,3,2,2,2,,,7,2,4,1,4,5,2,4,4,1.00477329201338,Democrat,Fraudulent,Trump,serious,1,Fraudulent,Fraudulent-Trump,0,1
2231,2,__NA__,7,5,7,5,2,6,7,7,15,10,0,3,1,2,2,,,7,2,4,1,4,4,2,3,2,1.05169437850096,Republican,Fraudulent,Biden,serious,1,Fraudulent,Fraudulent-Biden,0,1
2232,2,__NA__,7,7,6,4,1,2,4,7,30,70,0,3,3,1,1,,,6,1,5,2,4,3,1,3,4,1.26359175662279,Republican,Fraudulent,None,wrong,0.833333333333333,Uncounted,Fraudulent-None,0,1
2233,2,__NA__,6,6,7,6,1,7,7,7,2,2,1,3,3,2,2,,,6,1,3,3,4,4,2,2,9,1.55927950530234,Republican,Fraudulent,None,serious,0.833333333333333,Uncounted,Fraudulent-None,0,1
2234,1,__NA__,1,7,5,6,1,3,5,6,0,8,10,3,3,2,2,,,2,1,4,4,2,3,2,1,1,0.483295957617263,Democrat,Fraudulent,None,serious,0.166666666666667,Uncounted,Fraudulent-None,0,1
2235,4,Conservative,5,7,7,5,2,7,7,7,5,3,0,1,3,2,2,7,,,2,3,2,3,3,1,3,3,0.364234552949988,Republican,Uncounted,None,serious,1,Fraudulent,Uncounted-None,0,0
2236,2,__NA__,7,6,7,6,2,7,7,7,25,25,5,1,2,2,2,7,,,1,4,4,1,2,2,1,1,1.2017283924967,Republican,Uncounted,Trump,serious,1,Uncounted,Uncounted-Trump,1,1
2237,5,__NA__,5,5,6,5,1,6,6,6,1,0,0,1,3,2,2,6,,,2,4,2,6,4,1,2,2,1.04400821734653,Republican,Uncounted,None,serious,0.833333333333333,Fraudulent,Uncounted-None,0,0
2238,4,Constitutional Conservative,5,3,6,2,1,6,6,2,20,20,0,3,1,1,1,,,7,2,4,1,4,3,2,4,2,0.331347850696969,Republican,Fraudulent,Biden,wrong,1,Fraudulent,Fraudulent-Biden,0,1
2239,2,__NA__,6,7,7,4,1,7,7,7,15,5,0,2,2,1,1,,7,,2,1,1,4,2,2,3,2,0.354101595337135,Republican,Forgone,Trump,wrong,1,Fraudulent,Forgone-Trump,1,1
2240,1,__NA__,2,7,7,,1,7,7,7,0,2,5,1,1,1,1,7,,,1,5,5,6,9,2,9,9,1.42300849025305,Democrat,Uncounted,Biden,wrong,1,Uncounted,Uncounted-Biden,1,1
2241,1,__NA__,1,6,5,6,1,7,7,7,0,0,1,1,3,1,1,7,,,1,4,4,2,2,1,1,1,0.722747794822865,Democrat,Uncounted,None,wrong,1,Uncounted,Uncounted-None,0,0
2242,1,__NA__,1,7,5,6,1,2,3,6,0.01,1,1,2,3,1,1,,5,,1,4,4,1,4,1,1,1,0.359771833923796,Democrat,Forgone,None,wrong,0.666666666666667,Uncounted,Forgone-None,0,0
2243,1,__NA__,2,1,6,1,2,5,5,5,0,0,0,3,1,1,1,,,7,1,1,1,2,2,1,,1,1.43128220139138,Democrat,Fraudulent,Biden,wrong,1,Uncounted,Fraudulent-Biden,1,0
2244,2,__NA__,6,5,5,5,1,7,7,7,5,5,10,3,1,1,1,,,7,2,5,5,1,4,2,2,1,0.252857808635929,Republican,Fraudulent,Biden,wrong,1,Fraudulent,Fraudulent-Biden,0,1
2245,1,__NA__,1,7,5,7,1,5,7,7,0,0,0,1,1,1,1,7,,,1,4,4,1,2,2,1,1,0.335073724440875,Democrat,Uncounted,Biden,wrong,1,Uncounted,Uncounted-Biden,1,1
2246,2,__NA__,7,7,7,5,2,7,7,7,5,2,1,3,3,2,2,,,7,2,4,1,4,3,2,2,1,0.519625061118068,Republican,Fraudulent,None,serious,1,Fraudulent,Fraudulent-None,0,1
2247,1,__NA__,2,7,7,7,1,2,7,7,0,0,2,2,3,2,2,,5,,1,4,4,1,2,1,1,1,0.968984085027625,Democrat,Forgone,None,serious,0.666666666666667,Uncounted,Forgone-None,0,0
2248,1,__NA__,1,6,6,6,1,6,6,6,2,0,0,2,3,1,1,,6,,1,3,2,2,3,2,2,1,0.433739557638209,Democrat,Forgone,None,wrong,0.833333333333333,Uncounted,Forgone-None,0,0
2249,2,__NA__,6,6,3,6,2,5,5,5,10,10,1,2,3,2,2,,3,,2,4,2,3,3,2,9,2,0.414241796391694,Republican,Forgone,None,serious,0.333333333333333,Fraudulent,Forgone-None,0,0
2250,1,__NA__,2,6,6,6,1,1,6,7,0,3,2,3,1,1,1,,,6,1,4,1,6,3,2,1,1,0.331826154853969,Democrat,Fraudulent,Biden,wrong,0.833333333333333,Uncounted,Fraudulent-Biden,1,0
2251,2,__NA__,6,6,7,6,2,5,6,6,0,0,0,1,1,2,2,7,,,1,4,4,1,1,1,1,1,0.252257605119379,Republican,Uncounted,Biden,serious,1,Uncounted,Uncounted-Biden,0,0
2252,2,__NA__,7,6,5,7,1,7,7,7,0.5,5,0,1,3,2,2,4,,,2,2,1,3,2,2,2,2,6.23638377448948,Republican,Uncounted,None,serious,0.5,Fraudulent,Uncounted-None,0,0
2253,1,__NA__,2,7,5,7,2,6,7,7,2,0,2,1,2,1,1,7,,,1,2,4,2,4,2,1,1,0.486874101448132,Democrat,Uncounted,Trump,wrong,1,Uncounted,Uncounted-Trump,0,0
2254,3,__NA__,3,6,5,7,1,5,5,7,0,0,15,2,2,1,1,,5,,1,5,4,6,9,2,1,1,0.526771557997618,Democrat,Forgone,Trump,wrong,0.666666666666667,Uncounted,Forgone-Trump,0,0
2255,1,__NA__,1,6,7,6,2,6,7,7,0,1,3,3,3,2,2,,,5,1,4,4,2,4,2,1,1,0.489703498366541,Democrat,Fraudulent,None,serious,0.666666666666667,Uncounted,Fraudulent-None,0,1
2256,2,__NA__,6,6,7,5,2,6,6,5,50,50,50,3,3,1,1,,,6,1,3,1,5,4,2,4,4,0.394907763919377,Republican,Fraudulent,None,wrong,0.833333333333333,Uncounted,Fraudulent-None,0,1
2257,3,__NA__,3,6,7,6,1,5,7,7,1,2,5,1,1,1,1,7,,,1,5,5,2,2,1,1,1,0.339880422149876,Democrat,Uncounted,Biden,wrong,1,Uncounted,Uncounted-Biden,1,1
2258,2,__NA__,7,5,6,3,1,5,5,5,3,1,1,2,3,1,1,,5,,2,3,1,4,3,2,2,1,0.496116164174835,Republican,Forgone,None,wrong,0.666666666666667,Fraudulent,Forgone-None,0,0
2259,3,__NA__,5,6,6,6,1,7,7,7,5,5,0,2,3,1,1,,6,,2,2,2,4,9,1,4,2,0.289154036443872,Republican,Forgone,None,wrong,0.833333333333333,Fraudulent,Forgone-None,0,0
2260,2,__NA__,7,7,7,7,1,7,7,7,51,25,10,3,3,2,2,,,7,2,4,1,5,5,2,3,1,0.787386944706177,Republican,Fraudulent,None,serious,1,Fraudulent,Fraudulent-None,0,1
2261,3,__NA__,5,7,7,7,2,7,7,7,100,100,75,3,1,2,2,,,7,2,4,1,5,4,2,4,4,0.713332371264926,Republican,Fraudulent,Biden,serious,1,Fraudulent,Fraudulent-Biden,0,1
2262,2,__NA__,7,5,7,5,2,7,6,4,30,70,20,2,2,2,2,,6,,2,3,1,4,4,2,3,2,0.789069815345609,Republican,Forgone,Trump,serious,0.833333333333333,Fraudulent,Forgone-Trump,1,1
2263,4,Leftist,3,7,2,7,1,5,6,6,1,4,10,2,1,1,1,,6,,1,4,4,2,3,2,1,1,2.66754502982654,Democrat,Forgone,Biden,wrong,0.833333333333333,Uncounted,Forgone-Biden,1,1
2264,2,__NA__,7,6,7,5,1,6,6,7,10,20,10,3,2,1,1,,,6,2,4,1,3,4,2,3,2,0.4514191127672,Republican,Fraudulent,Trump,wrong,0.833333333333333,Fraudulent,Fraudulent-Trump,1,0
2265,2,__NA__,7,5,7,6,1,7,7,7,20,20,5,3,3,2,2,,,7,1,3,1,3,5,1,3,1,0.933281562394425,Republican,Fraudulent,None,serious,1,Uncounted,Fraudulent-None,0,1
2266,3,__NA__,5,7,7,7,1,1,1,1,50,50,3,1,1,2,2,6,,,1,1,2,1,1,2,4,4,6.12120317070328,Republican,Uncounted,Biden,serious,0.833333333333333,Uncounted,Uncounted-Biden,0,0
2267,3,__NA__,3,6,6,6,2,6,6,7,0,5,5,3,3,1,1,,,7,1,4,4,1,4,2,1,1,0.520569038853587,Democrat,Fraudulent,None,wrong,1,Uncounted,Fraudulent-None,0,1
2268,1,__NA__,2,5,7,5,2,7,7,7,0,0,0,1,1,2,2,7,,,1,4,4,1,2,1,1,1,0.511859146842091,Democrat,Uncounted,Biden,serious,1,Uncounted,Uncounted-Biden,1,1
2269,1,__NA__,1,5,7,7,1,5,5,7,0,0,2,1,1,2,2,5,,,1,4,4,1,2,1,1,1,0.700487021467759,Democrat,Uncounted,Biden,serious,0.666666666666667,Uncounted,Uncounted-Biden,1,1
2270,2,__NA__,7,6,7,5,2,5,5,6,20,10,0,1,3,2,2,5,,,1,3,1,4,3,2,4,3,0.721196649318793,Republican,Uncounted,None,serious,0.666666666666667,Uncounted,Uncounted-None,0,0
2271,2,__NA__,7,6,6,6,2,7,6,6,20,20,20,3,2,2,2,,,7,1,4,1,3,4,1,4,2,0.377305615580752,Republican,Fraudulent,Trump,serious,1,Uncounted,Fraudulent-Trump,1,0
2272,2,__NA__,6,6,6,6,2,7,7,7,3,97,0,1,2,1,1,7,,,2,4,3,4,3,2,2,2,0.659884206966468,Republican,Uncounted,Trump,wrong,1,Fraudulent,Uncounted-Trump,1,1
2273,1,__NA__,1,7,3,7,2,5,6,7,1,5,2,3,2,2,2,,,5,1,3,4,3,9,2,2,2,0.687468779934799,Democrat,Fraudulent,Trump,serious,0.666666666666667,Uncounted,Fraudulent-Trump,0,1
2274,1,__NA__,1,7,7,7,1,7,7,7,0,2,5,2,1,1,1,,7,,1,3,4,3,4,2,1,1,0.234549882076947,Democrat,Forgone,Biden,wrong,1,Uncounted,Forgone-Biden,1,1
2275,3,__NA__,3,7,7,7,2,7,7,7,0,0,0,1,1,1,1,7,,,1,4,4,1,2,2,1,1,0.413039274627619,Democrat,Uncounted,Biden,wrong,1,Uncounted,Uncounted-Biden,1,1
2276,1,__NA__,1,6,6,6,1,6,6,6,0,0,0,2,3,1,1,,5,,2,3,3,3,3,2,2,2,3.06812222058764,Democrat,Forgone,None,wrong,0.666666666666667,Fraudulent,Forgone-None,0,0
2277,1,__NA__,2,7,7,6,2,7,7,7,10,90,25,1,2,2,2,6,,,2,3,3,3,5,2,2,2,0.507740759804632,Democrat,Uncounted,Trump,serious,0.833333333333333,Fraudulent,Uncounted-Trump,0,0
2278,1,__NA__,1,7,7,7,2,7,7,7,10,100,100,2,1,1,1,,6,,1,4,4,1,1,1,1,1,0.406437735218781,Democrat,Forgone,Biden,wrong,0.833333333333333,Uncounted,Forgone-Biden,1,1
2279,2,__NA__,6,6,7,6,1,7,7,7,50,50,25,2,3,2,2,,6,,2,3,5,4,5,2,2,2,0.636841896413972,Republican,Forgone,None,serious,0.833333333333333,Fraudulent,Forgone-None,0,0
2280,1,__NA__,1,7,6,4,1,4,4,4,1,0,20,3,2,2,2,,,3,2,4,3,3,3,1,1,2,0.296769763638115,Democrat,Fraudulent,Trump,serious,0.333333333333333,Fraudulent,Fraudulent-Trump,0,1
2281,2,__NA__,6,7,7,7,2,7,6,6,5,8,2,2,3,1,1,,4,,1,2,1,2,3,1,1,1,0.662247738967978,Republican,Forgone,None,wrong,0.5,Uncounted,Forgone-None,0,0
2282,2,__NA__,6,7,7,4,1,7,7,7,10,100,100,2,1,2,2,,4,,2,5,1,6,9,2,9,9,0.347201043341419,Republican,Forgone,Biden,serious,0.5,Fraudulent,Forgone-Biden,0,0
2283,2,__NA__,7,7,7,6,1,7,7,7,15,0,0,1,3,1,1,7,,,2,4,1,4,4,1,4,1,0.349007378709734,Republican,Uncounted,None,wrong,1,Fraudulent,Uncounted-None,0,0
2284,2,__NA__,7,6,7,6,2,7,7,7,2,20,0,2,1,1,1,,1,,2,4,2,3,2,2,4,1,0.784322112252467,Republican,Forgone,Biden,wrong,0,Fraudulent,Forgone-Biden,0,0
2285,2,__NA__,7,5,7,5,1,7,7,5,1,1,0,3,1,1,1,,,7,2,3,1,3,3,1,3,3,0.390555264483173,Republican,Fraudulent,Biden,wrong,1,Fraudulent,Fraudulent-Biden,0,1
2286,1,__NA__,1,7,6,7,2,2,4,7,0,1,1,2,3,2,2,,6,,1,1,4,1,2,1,1,1,0.315851694907942,Democrat,Forgone,None,serious,0.833333333333333,Uncounted,Forgone-None,0,0
2287,3,__NA__,3,5,6,4,1,3,3,6,5,2,1,1,2,1,1,3,,,1,3,3,2,3,2,2,2,0.647755579689707,Democrat,Uncounted,Trump,wrong,0.333333333333333,Uncounted,Uncounted-Trump,0,0
2288,3,__NA__,5,6,6,6,2,6,6,7,7,4,2,3,1,1,1,,,7,2,2,1,3,3,1,2,2,0.442573596437288,Republican,Fraudulent,Biden,wrong,1,Fraudulent,Fraudulent-Biden,0,1
2289,2,__NA__,7,7,7,7,1,7,7,7,50,50,50,2,1,2,2,,7,,1,4,1,4,4,2,3,3,0.787386944706177,Republican,Forgone,Biden,serious,1,Uncounted,Forgone-Biden,0,0
2290,2,__NA__,7,7,7,7,1,7,7,7,100,4,5,1,3,1,1,7,,,2,3,1,4,2,1,3,3,0.418571918276944,Republican,Uncounted,None,wrong,1,Fraudulent,Uncounted-None,0,0
2291,2,__NA__,7,7,7,7,2,7,7,7,45,56,0,3,2,2,2,,,7,2,4,1,5,5,2,4,3,0.521655558188338,Republican,Fraudulent,Trump,serious,1,Fraudulent,Fraudulent-Trump,1,0
2292,1,__NA__,2,6,3,6,2,2,3,3,0,1,3,2,3,2,2,,4,,1,4,4,2,3,1,1,1,2.25931969241145,Democrat,Forgone,None,serious,0.5,Uncounted,Forgone-None,0,0
2293,1,__NA__,2,2,6,2,2,3,3,2,43,10,5,2,2,1,1,,2,,1,2,3,4,5,2,3,2,0.411503610120832,Democrat,Forgone,Trump,wrong,0.166666666666667,Uncounted,Forgone-Trump,0,0
2294,3,__NA__,5,5,7,5,2,6,6,6,15,15,0,3,2,2,2,,,6,2,4,1,4,4,1,4,2,0.476933262813426,Republican,Fraudulent,Trump,serious,0.833333333333333,Fraudulent,Fraudulent-Trump,1,0
2295,3,__NA__,5,5,7,4,1,5,5,5,15,5,0,2,2,1,1,,5,,2,4,2,3,4,1,3,2,0.331347850696969,Republican,Forgone,Trump,wrong,0.666666666666667,Fraudulent,Forgone-Trump,1,1
2296,2,__NA__,6,7,7,7,1,7,7,7,40,25,20,3,2,2,2,,,7,2,5,5,4,9,1,3,2,0.245053369351847,Republican,Fraudulent,Trump,serious,1,Fraudulent,Fraudulent-Trump,1,0
2297,2,__NA__,7,7,7,7,2,7,7,7,100,50,0,1,3,1,1,7,,,2,4,1,4,4,1,9,2,0.760674718508145,Republican,Uncounted,None,wrong,1,Fraudulent,Uncounted-None,0,0
2298,2,__NA__,7,7,7,7,2,7,7,6,25,0,0,1,1,1,1,6,,,2,4,1,5,4,1,4,2,0.562154835793008,Republican,Uncounted,Biden,wrong,0.833333333333333,Fraudulent,Uncounted-Biden,0,0
2299,2,__NA__,6,6,7,5,2,7,7,7,15,25,20,3,1,2,2,,,7,2,4,4,6,2,2,2,1,0.611334600160645,Republican,Fraudulent,Biden,serious,1,Fraudulent,Fraudulent-Biden,0,1
2300,3,__NA__,3,5,5,5,2,4,4,4,0,0,0,3,3,2,2,,,3,2,4,4,2,3,2,1,1,0.391105806009779,Democrat,Fraudulent,None,serious,0.333333333333333,Fraudulent,Fraudulent-None,0,1
2301,3,__NA__,5,7,7,6,1,6,7,7,7,3,0,3,2,1,1,,,6,2,4,1,4,4,2,4,1,0.420905924576109,Republican,Fraudulent,Trump,wrong,0.833333333333333,Fraudulent,Fraudulent-Trump,1,0
2302,3,__NA__,3,7,7,7,1,7,3,7,0,0,0,3,3,1,1,,,5,1,4,4,1,2,2,1,1,0.398957136392751,Democrat,Fraudulent,None,wrong,0.666666666666667,Uncounted,Fraudulent-None,0,1
2303,1,__NA__,1,5,6,5,1,2,4,6,5,5,5,3,3,2,2,,,2,1,2,2,3,4,1,2,2,1.10210199826925,Democrat,Fraudulent,None,serious,0.166666666666667,Uncounted,Fraudulent-None,0,1
2304,1,__NA__,1,7,7,7,1,7,7,7,0,5,20,3,2,1,1,,,7,1,1,4,3,4,2,1,1,0.324180155108411,Democrat,Fraudulent,Trump,wrong,1,Uncounted,Fraudulent-Trump,0,1
2305,3,__NA__,5,5,7,5,2,5,5,5,2,1,0,1,2,1,1,5,,,2,4,2,4,3,1,3,2,0.461685557012405,Republican,Uncounted,Trump,wrong,0.666666666666667,Fraudulent,Uncounted-Trump,1,1
2306,1,__NA__,1,7,7,7,2,7,7,7,0,0,1,3,1,2,2,,,7,1,4,4,1,1,1,1,1,0.853699889891196,Democrat,Fraudulent,Biden,serious,1,Uncounted,Fraudulent-Biden,1,0
2307,2,__NA__,6,4,5,6,2,7,7,7,100,100,90,2,2,1,1,,7,,1,4,1,4,4,2,4,9,3.42003588322582,Republican,Forgone,Trump,wrong,1,Uncounted,Forgone-Trump,1,1
2308,4,__NA__,3,7,2,7,1,2,6,6,0,0,10,2,2,1,1,,5,,1,4,4,1,2,2,1,1,2.019343446053,Democrat,Forgone,Trump,wrong,0.666666666666667,Uncounted,Forgone-Trump,0,0
2309,1,__NA__,1,7,5,7,1,7,7,7,2,0,15,2,3,1,1,,4,,1,5,4,2,3,2,1,1,0.551303446498414,Democrat,Forgone,None,wrong,0.5,Uncounted,Forgone-None,0,0
2310,2,__NA__,7,7,7,5,1,7,7,7,15,15,0,3,2,1,1,,,7,2,2,,4,5,1,4,1,0.418571918276944,Republican,Fraudulent,Trump,wrong,1,Fraudulent,Fraudulent-Trump,1,0
2311,3,__NA__,5,5,5,5,2,5,5,5,10,10,0,2,1,2,2,,5,,2,2,1,3,3,1,2,1,2.23425663574501,Republican,Forgone,Biden,serious,0.666666666666667,Fraudulent,Forgone-Biden,0,0
2312,1,__NA__,2,7,7,7,1,7,7,7,20,10,10,3,3,1,1,,,6,1,,4,4,5,2,3,3,0.996688948250166,Democrat,Fraudulent,None,wrong,0.833333333333333,Uncounted,Fraudulent-None,0,1
2313,2,__NA__,7,7,7,7,2,7,7,7,100,100,100,1,2,2,2,7,,,1,4,1,5,5,1,4,1,0.984369090502259,Republican,Uncounted,Trump,serious,1,Uncounted,Uncounted-Trump,1,1
2314,1,__NA__,1,7,7,7,1,7,6,7,35,45,35,2,3,1,1,,7,,1,3,4,2,3,2,1,1,1.9657906664319,Democrat,Forgone,None,wrong,1,Uncounted,Forgone-None,0,0
2315,3,__NA__,3,4,6,3,2,1,4,2,2,5,2,2,3,1,1,,4,,2,2,1,3,2,1,1,2,1.9250565251271,Democrat,Forgone,None,wrong,0.5,Fraudulent,Forgone-None,0,0
2316,3,__NA__,3,6,5,4,2,5,5,5,0,1,0,3,3,2,2,,,3,1,3,3,2,4,1,1,1,0.268975692072677,Democrat,Fraudulent,None,serious,0.333333333333333,Uncounted,Fraudulent-None,0,1
2317,1,__NA__,1,6,4,5,1,6,6,6,0,0,15,2,1,2,2,,6,,1,2,2,2,9,2,1,1,0.465482313147587,Democrat,Forgone,Biden,serious,0.833333333333333,Uncounted,Forgone-Biden,1,1
2318,3,__NA__,3,7,7,6,2,6,6,6,0,0,0,3,1,1,1,,,6,1,3,3,3,2,2,1,1,1.1075673340176,Democrat,Fraudulent,Biden,wrong,0.833333333333333,Uncounted,Fraudulent-Biden,1,0
2319,1,__NA__,2,7,2,7,1,7,6,6,100,10,100,1,1,1,1,7,,,2,5,4,3,4,1,1,2,2.35736204501951,Democrat,Uncounted,Biden,wrong,1,Fraudulent,Uncounted-Biden,1,1
2320,1,__NA__,2,5,7,3,1,4,4,3,1,0,0,3,3,2,2,,,5,1,4,4,3,9,1,2,1,0.529863021191518,Democrat,Fraudulent,None,serious,0.666666666666667,Uncounted,Fraudulent-None,0,1
2321,1,__NA__,1,7,7,7,2,7,7,7,0,0,15,2,2,1,1,,5,,1,4,4,2,1,1,1,1,0.231480906804849,Democrat,Forgone,Trump,wrong,0.666666666666667,Uncounted,Forgone-Trump,0,0
2322,1,__NA__,2,6,3,6,2,5,5,5,0,1,10,1,1,1,1,5,,,1,5,5,1,2,1,1,1,0.622795568607981,Democrat,Uncounted,Biden,wrong,0.666666666666667,Uncounted,Uncounted-Biden,1,1
2323,2,__NA__,6,5,5,5,2,7,7,5,50,50,25,2,3,2,2,,5,,1,3,1,4,3,2,3,3,0.75779171694721,Republican,Forgone,None,serious,0.666666666666667,Uncounted,Forgone-None,0,0
2324,2,__NA__,7,5,5,3,2,7,3,5,10,10,5,2,1,1,1,,5,,2,4,2,3,5,1,3,2,0.748837781170419,Republican,Forgone,Biden,wrong,0.666666666666667,Fraudulent,Forgone-Biden,0,0
2325,2,__NA__,7,5,7,5,2,7,5,5,9,10,0,2,1,1,1,,5,,2,4,1,5,2,2,4,1,0.42020753810623,Republican,Forgone,Biden,wrong,0.666666666666667,Fraudulent,Forgone-Biden,0,0
2326,2,__NA__,6,5,5,5,2,4,4,5,0,3,5,3,2,2,2,,,3,2,4,4,2,2,1,2,1,0.0685597617007458,Republican,Fraudulent,Trump,serious,0.333333333333333,Fraudulent,Fraudulent-Trump,1,0
2327,4,Conservative,5,5,7,,1,7,7,,2,2,0,3,1,1,1,,,7,,4,1,5,4,2,4,4,0.275490428637698,Republican,Fraudulent,Biden,wrong,1,,Fraudulent-Biden,0,1
2328,1,__NA__,1,6,6,6,1,6,7,7,0,0,0,2,1,1,1,,7,,1,4,4,1,5,1,1,1,0.452302169954736,Democrat,Forgone,Biden,wrong,1,Uncounted,Forgone-Biden,1,1
2329,3,__NA__,3,7,6,6,1,6,7,6,0,0,,3,3,1,1,,,6,1,4,4,1,2,1,1,1,0.441912381523968,Democrat,Fraudulent,None,wrong,0.833333333333333,Uncounted,Fraudulent-None,0,1
2330,3,__NA__,3,7,2,7,2,7,7,7,25,30,40,2,3,1,1,,7,,1,4,1,5,5,1,4,4,1.83495094991978,Democrat,Forgone,None,wrong,1,Uncounted,Forgone-None,0,0
2331,2,__NA__,6,5,7,2,2,7,5,1,50,50,30,1,2,1,1,6,,,2,4,1,4,4,2,3,1,1.18058315302129,Republican,Uncounted,Trump,wrong,0.833333333333333,Fraudulent,Uncounted-Trump,1,1
2332,2,__NA__,7,6,6,6,2,7,7,7,5,10,20,3,1,1,1,,,7,2,4,1,4,9,1,3,2,1.45398328451907,Republican,Fraudulent,Biden,wrong,1,Fraudulent,Fraudulent-Biden,0,1
2333,2,__NA__,6,3,7,3,2,7,7,7,10,10,10,1,3,1,1,6,,,2,4,1,5,5,1,3,3,0.65448939848263,Republican,Uncounted,None,wrong,0.833333333333333,Fraudulent,Uncounted-None,0,0
2334,3,__NA__,3,7,6,7,2,6,7,7,1,10,5,2,2,2,2,,6,,1,3,3,2,2,1,1,1,0.739438226485175,Democrat,Forgone,Trump,serious,0.833333333333333,Uncounted,Forgone-Trump,0,0
2335,1,__NA__,1,6,6,6,2,6,6,7,5,10,5,3,2,1,1,,,6,1,1,4,2,2,1,1,1,0.310857300064811,Democrat,Fraudulent,Trump,wrong,0.833333333333333,Uncounted,Fraudulent-Trump,0,1
2336,2,__NA__,7,7,7,7,2,7,7,6,20,20,0,2,3,2,2,,4,,2,4,1,5,3,2,4,1,0.390555264483173,Republican,Forgone,None,serious,0.5,Fraudulent,Forgone-None,0,0
2337,2,__NA__,6,6,5,6,2,5,4,4,0,0,0,3,1,2,2,,,4,1,3,3,2,4,1,2,1,0.289155020958189,Republican,Fraudulent,Biden,serious,0.5,Uncounted,Fraudulent-Biden,0,1
2338,1,__NA__,1,7,7,7,2,7,7,7,0,0,44,2,1,2,2,,7,,1,4,4,1,1,1,1,1,0.469257933457,Democrat,Forgone,Biden,serious,1,Uncounted,Forgone-Biden,1,1
2339,3,__NA__,5,4,7,5,2,7,7,7,5,1,0,1,1,2,2,6,,,2,4,1,3,4,2,2,1,0.339051007056646,Republican,Uncounted,Biden,serious,0.833333333333333,Fraudulent,Uncounted-Biden,0,0
2340,2,__NA__,6,7,5,5,2,7,7,7,45,45,0,1,1,2,2,7,,,2,1,4,5,5,1,4,2,0.430087874272595,Republican,Uncounted,Biden,serious,1,Fraudulent,Uncounted-Biden,0,0
2341,3,__NA__,3,7,7,6,2,7,5,5,1,5,1,1,1,1,1,7,,,2,4,4,1,2,2,1,1,0.463204882954302,Democrat,Uncounted,Biden,wrong,1,Fraudulent,Uncounted-Biden,1,1
2342,3,__NA__,3,7,7,7,1,2,6,7,0,1,20,3,1,2,2,,,3,1,4,4,2,3,2,1,1,0.252257605119379,Democrat,Fraudulent,Biden,serious,0.333333333333333,Uncounted,Fraudulent-Biden,1,0
2343,2,__NA__,6,7,7,7,2,6,7,7,5,0,15,1,2,1,1,7,,,1,3,3,2,4,2,1,1,6.43622365857457,Republican,Uncounted,Trump,wrong,1,Uncounted,Uncounted-Trump,1,1
2344,1,__NA__,2,7,7,7,2,5,5,5,0,100,1,2,2,2,2,,1,,2,4,4,2,4,2,1,1,1.20924472809429,Democrat,Forgone,Trump,serious,0,Fraudulent,Forgone-Trump,0,0
2345,2,__NA__,7,6,7,6,2,7,7,7,50,50,29,1,3,1,1,7,,,2,4,1,5,5,2,4,4,0.488261245725422,Republican,Uncounted,None,wrong,1,Fraudulent,Uncounted-None,0,0
2346,1,__NA__,1,7,7,7,1,7,7,7,10,20,20,3,3,1,1,,,7,2,1,4,3,2,1,1,1,0.390089892666122,Democrat,Fraudulent,None,wrong,1,Fraudulent,Fraudulent-None,0,1
2347,1,__NA__,1,7,7,7,2,7,7,7,10,5,95,1,2,2,2,5,,,1,3,4,2,4,2,2,1,2.55660886721274,Democrat,Uncounted,Trump,serious,0.666666666666667,Uncounted,Uncounted-Trump,0,0
2348,1,__NA__,1,5,5,5,2,5,6,6,0,0,4,1,3,1,1,7,,,1,4,4,2,3,2,1,1,0.232662708232457,Democrat,Uncounted,None,wrong,1,Uncounted,Uncounted-None,0,0
2349,3,__NA__,3,7,5,7,2,7,7,7,0,5,20,2,1,2,2,,7,,1,2,4,2,5,2,1,1,0.35830303707115,Democrat,Forgone,Biden,serious,1,Uncounted,Forgone-Biden,1,1
2350,2,__NA__,7,7,7,7,1,7,7,7,10,0,0,3,2,2,2,,,7,1,4,4,2,5,1,1,1,0.464356782060908,Republican,Fraudulent,Trump,serious,1,Uncounted,Fraudulent-Trump,1,0
2351,2,__NA__,6,6,6,6,2,5,5,5,10,10,5,1,3,2,2,6,,,2,5,1,3,4,1,2,2,0.903850981675355,Republican,Uncounted,None,serious,0.833333333333333,Fraudulent,Uncounted-None,0,0
2352,2,__NA__,6,6,6,5,2,5,5,5,12,7,16,2,2,2,2,,5,,2,5,5,3,4,1,2,2,0.812131318024824,Republican,Forgone,Trump,serious,0.666666666666667,Fraudulent,Forgone-Trump,1,1
2353,3,__NA__,5,7,7,2,1,7,7,7,2,2,0,1,3,2,2,7,,,2,5,5,3,2,2,4,1,0.356504897667721,Republican,Uncounted,None,serious,1,Fraudulent,Uncounted-None,0,0
